time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7
1676067193.4107196,5.676,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,44.0,40.0,
1676067193.611136,5.676,0.05,0.0,0.0,0.0,1.0,0.095,0.0,0.0,56.0,44.0,45.0,40.0,
1676067193.8115168,5.676,0.05,0.0,0.0,0.0,1.0,0.048,0.048,0.05,56.0,44.0,45.0,40.0,
1676067194.0119936,5.63,0.05,0.0,0.05,0.0,1.0,0.05,0.05,0.0,56.0,45.0,45.0,40.0,
1676067194.2124462,5.63,0.0,0.0,0.0,0.0,1.0,0.15,0.091,0.0,56.0,44.0,45.0,40.0,
1676067194.4128633,5.63,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,45.0,40.0,
1676067194.6132858,5.63,0.048,0.0,0.0,0.0,1.0,0.048,0.0,0.0,56.0,44.0,45.0,40.0,
1676067194.8136678,5.63,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,56.0,44.0,45.0,40.0,
1676067195.0140865,5.569,0.1,0.0,0.0,0.0,1.0,0.0,0.05,0.0,56.0,44.0,45.0,40.0,
1676067195.2144668,5.569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,44.0,40.0,
1676067195.4148395,5.569,0.263,0.0,0.0,0.0,1.0,0.048,0.105,0.0,56.0,44.0,45.0,41.0,
1676067195.6152902,5.569,0.05,0.0,0.0,0.0,1.0,0.105,0.0,0.0,56.0,45.0,45.0,41.0,
1676067195.8156638,5.569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,45.0,40.0,
1676067196.0160723,5.855,0.095,0.0,0.0,0.0,1.0,0.0,0.05,0.048,56.0,44.0,45.0,41.0,
1676067196.2164586,5.855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,45.0,40.0,
1676067196.4168603,5.855,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,56.0,44.0,45.0,41.0,
1676067196.6172912,5.855,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.048,56.0,44.0,45.0,41.0,
1676067196.8176754,5.855,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067197.0181036,5.615,0.0,0.0,0.048,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067197.2185566,5.615,0.095,0.0,0.0,0.0,1.0,0.15,0.0,0.0,56.0,45.0,45.0,41.0,
1676067197.4189672,5.615,0.0,0.0,0.0,0.0,1.0,0.0,0.091,0.0,56.0,45.0,45.0,41.0,
1676067197.6194043,5.615,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067197.8198147,5.615,0.05,0.0,0.0,0.0,1.0,0.0,0.048,0.0,56.0,45.0,45.0,41.0,
1676067198.0202367,5.576,0.053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067198.2206185,5.576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,56.0,44.0,45.0,41.0,
1676067198.4209836,5.576,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067198.621442,5.576,0.0,0.0,0.0,0.048,1.0,0.15,0.0,0.05,56.0,47.0,45.0,41.0,
1676067198.8218381,5.576,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067199.02225,5.576,0.048,0.0,0.0,0.0,1.0,0.048,0.0,0.0,56.0,45.0,45.0,41.0,
1676067199.2226746,5.592,0.053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067199.42313,5.592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,45.0,41.0,
1676067199.6235728,5.592,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.048,56.0,45.0,45.0,41.0,
1676067199.8239574,5.592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067200.0243807,5.622,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.048,56.0,45.0,45.0,41.0,
1676067200.224865,5.622,0.0,0.0,0.048,0.0,1.0,0.19,0.0,0.05,57.0,45.0,45.0,41.0,
1676067200.425239,5.622,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067200.6256654,5.622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067200.8260455,5.622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067201.0264602,5.527,0.1,0.0,0.0,0.0,1.0,0.0,0.05,0.0,56.0,45.0,45.0,41.0,
1676067201.2268555,5.527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067201.42728,5.527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067201.6277177,5.527,0.095,0.0,0.0,0.0,1.0,0.05,0.05,0.0,57.0,45.0,45.0,41.0,
1676067201.8281665,5.618,0.05,0.0,0.048,0.0,1.0,0.105,0.05,0.05,56.0,45.0,46.0,41.0,
1676067202.0286038,5.618,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,57.0,45.0,45.0,41.0,
1676067202.2289872,5.618,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067202.4293833,5.618,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067202.6298192,5.618,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,46.0,41.0,
1676067202.830219,5.618,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067203.0306568,5.63,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067203.2310996,5.63,0.0,0.0,0.0,0.048,1.0,0.1,0.048,0.0,57.0,46.0,46.0,41.0,
1676067203.4314835,5.63,0.095,0.0,0.0,0.0,1.0,0.05,0.0,0.05,57.0,45.0,46.0,41.0,
1676067203.6319168,5.63,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.048,57.0,45.0,45.0,41.0,
1676067203.8322904,5.63,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067204.0327265,5.607,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.05,57.0,45.0,45.0,41.0,
1676067204.2331445,5.607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067204.4335139,5.607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067204.6339414,5.607,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067204.834383,5.607,0.05,0.0,0.0,0.048,1.0,0.15,0.0,0.0,57.0,45.0,46.0,41.0,
1676067205.0348263,5.622,0.05,0.0,0.0,0.0,1.0,0.0,0.05,0.0,57.0,45.0,45.0,41.0,
1676067205.2351995,5.622,0.0,0.0,0.0,0.0,1.0,0.0,0.048,0.0,57.0,45.0,45.0,41.0,
1676067205.4355557,5.622,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.048,57.0,45.0,45.0,41.0,
1676067205.6359766,5.622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067205.8363628,5.638,0.1,0.0,0.0,0.0,0.35,0.0,0.0,0.091,43.0,43.0,44.0,40.0,
1676067206.0367532,5.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,43.0,38.0,
1676067206.2371314,5.638,0.091,0.0,0.0,0.0,0.0,0.05,0.0,0.0,39.0,39.0,42.0,37.0,
1676067206.4375403,5.638,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,39.0,38.0,41.0,37.0,
1676067206.6379383,5.638,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,38.0,38.0,41.0,36.0,
1676067206.8382761,2.901,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.048,38.0,37.0,40.0,36.0,
1676067207.0386813,2.901,0.053,0.0,0.095,0.0,0.0,0.0,0.0,0.0,37.0,37.0,40.0,36.0,
1676067207.2390146,2.901,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,39.0,35.0,
1676067207.4393628,2.901,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,39.0,35.0,
1676067207.6397736,2.901,0.095,0.0,0.0,0.0,0.0,0.048,0.0,0.048,37.0,36.0,39.0,35.0,
1676067207.8402073,2.901,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.05,37.0,37.0,39.0,35.0,
1676067208.0405996,2.721,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,39.0,35.0,
1676067208.2409365,2.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,38.0,34.0,
1676067208.441256,2.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,38.0,34.0,
1676067208.641652,2.721,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,38.0,34.0,
1676067208.8419821,2.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,38.0,34.0,
1676067209.042354,2.748,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,35.0,35.0,38.0,34.0,
1676067209.2427309,2.748,0.095,0.0,0.0,0.0,0.0,0.048,0.0,0.0,35.0,35.0,38.0,34.0,
1676067209.4431503,2.748,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,35.0,35.0,38.0,34.0,
1676067209.643554,2.748,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,35.0,35.0,37.0,34.0,
1676067209.8438869,2.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,35.0,34.0,37.0,34.0,
1676067210.044277,2.748,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,37.0,33.0,
1676067210.2446244,2.725,0.05,0.0,0.0,0.0,0.0,0.0,0.048,0.05,35.0,34.0,37.0,34.0,
1676067210.444955,2.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,37.0,33.0,
1676067210.6453474,2.725,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,37.0,33.0,
1676067210.845767,2.718,0.05,0.0,0.0,0.0,0.0,0.15,0.0,0.0,35.0,37.0,37.0,33.0,
1676067211.046158,2.718,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,37.0,33.0,
1676067211.2464974,2.718,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067211.4469404,2.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067211.6473136,2.718,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067211.847637,2.718,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067212.0480332,2.718,0.048,0.0,0.0,0.0,0.0,0.0,0.048,0.048,34.0,34.0,37.0,33.0,
1676067212.2483675,2.718,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067212.4489079,2.718,0.0,0.0,0.048,0.0,0.0,0.15,0.0,0.048,34.0,34.0,37.0,33.0,
1676067212.6493156,2.718,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067212.8496711,2.718,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067213.0500493,2.802,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067213.2503731,2.802,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,34.0,34.0,37.0,33.0,
1676067213.4507513,2.802,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,36.0,33.0,
1676067213.6510968,2.802,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067213.851413,2.802,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,34.0,33.0,36.0,33.0,
1676067214.051842,2.679,0.1,0.0,0.0,0.048,0.05,0.15,0.0,0.0,34.0,34.0,37.0,33.0,
1676067214.2522216,2.679,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.05,34.0,33.0,36.0,33.0,
1676067214.4526467,2.679,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,36.0,33.0,
1676067214.6529825,2.679,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,36.0,33.0,
1676067214.8533118,2.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,36.0,33.0,
1676067215.0536902,2.668,0.095,0.0,0.0,0.0,0.0,0.0,0.048,0.0,34.0,33.0,36.0,32.0,
1676067215.254025,2.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,36.0,32.0,
1676067215.4544494,2.668,0.05,0.0,0.0,0.0,0.0,0.105,0.0,0.0,34.0,35.0,37.0,33.0,
1676067215.6547923,2.668,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,36.0,33.0,
1676067215.8551784,2.668,0.048,0.0,0.0,0.0,0.75,0.0,0.0,0.0,48.0,36.0,37.0,34.0,
1676067216.0555952,2.851,0.0,0.0,0.0,0.048,1.0,0.0,0.0,0.048,51.0,38.0,39.0,35.0,
1676067216.255972,2.851,0.095,0.0,0.0,0.0,1.0,0.05,0.0,0.095,52.0,39.0,40.0,36.0,
1676067216.456388,2.851,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,53.0,41.0,41.0,37.0,
1676067216.6567585,2.851,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,54.0,41.0,41.0,37.0,
1676067216.8571723,2.851,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,41.0,42.0,38.0,
1676067217.057627,5.767,0.095,0.0,0.0,0.0,1.0,0.158,0.0,0.0,55.0,42.0,42.0,38.0,
1676067217.2579973,5.767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,42.0,42.0,39.0,
1676067217.4584382,5.767,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,43.0,43.0,39.0,
1676067217.6588771,5.767,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,43.0,43.0,39.0,
1676067217.8592668,5.767,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.048,56.0,43.0,43.0,39.0,
1676067218.0597036,5.844,0.05,0.0,0.0,0.0,1.0,0.091,0.05,0.0,56.0,43.0,44.0,39.0,
1676067218.2600846,5.844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,43.0,44.0,39.0,
1676067218.460544,5.844,0.095,0.0,0.0,0.0,1.0,0.05,0.05,0.05,55.0,44.0,44.0,40.0,
1676067218.6610675,5.844,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,57.0,44.0,44.0,40.0,
1676067218.8614645,6.038,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,44.0,44.0,40.0,
1676067219.0618875,6.038,0.05,0.0,0.0,0.0,1.0,0.0,0.048,0.0,57.0,44.0,44.0,40.0,
1676067219.2622938,6.038,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,44.0,44.0,40.0,
1676067219.462718,6.038,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,45.0,40.0,
1676067219.6630952,6.038,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,44.0,45.0,40.0,
1676067219.8635657,5.863,0.053,0.0,0.0,0.0,1.0,0.05,0.0,0.05,57.0,44.0,45.0,40.0,
1676067220.0640156,5.863,0.05,0.0,0.048,0.0,1.0,0.15,0.05,0.0,57.0,45.0,45.0,40.0,
1676067220.2643893,5.863,0.048,0.0,0.0,0.0,1.0,0.0,0.048,0.0,57.0,45.0,45.0,40.0,
1676067220.4648087,5.863,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,57.0,44.0,45.0,41.0,
1676067220.665184,5.863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,40.0,
1676067220.8655577,5.87,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067221.065991,5.87,0.05,0.0,0.0,0.048,1.0,0.0,0.0,0.0,58.0,45.0,45.0,41.0,
1676067221.266363,5.87,0.0,0.0,0.0,0.048,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067221.4667869,5.87,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067221.6672344,5.87,0.0,0.0,0.0,0.0,1.0,0.15,0.0,0.0,58.0,45.0,45.0,41.0,
1676067221.8676667,5.87,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,45.0,41.0,
1676067222.0681033,5.996,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,45.0,41.0,
1676067222.268485,5.996,0.05,0.0,0.0,0.0,1.0,0.0,0.095,0.0,58.0,45.0,45.0,41.0,
1676067222.4689586,5.996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067222.66939,5.996,0.05,0.048,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,45.0,41.0,
1676067222.8697612,5.996,0.048,0.0,0.0,0.0,1.0,0.0,0.048,0.0,58.0,45.0,45.0,41.0,
1676067223.0702202,5.912,0.053,0.0,0.0,0.0,1.0,0.15,0.0,0.0,58.0,48.0,46.0,41.0,
1676067223.27061,5.912,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,45.0,41.0,
1676067223.471029,5.912,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,46.0,41.0,
1676067223.671401,5.912,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048,58.0,45.0,46.0,41.0,
1676067223.8717675,5.863,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.048,58.0,45.0,46.0,41.0,
1676067224.0721958,5.863,0.05,0.0,0.0,0.0,1.0,0.05,0.0,0.0,58.0,45.0,45.0,41.0,
1676067224.2726245,5.863,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.05,58.0,45.0,45.0,41.0,
1676067224.4730496,5.863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,41.0,
1676067224.6734893,5.863,0.0,0.0,0.0,0.0,1.0,0.19,0.0,0.0,58.0,46.0,46.0,41.0,
1676067224.8738809,6.015,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,41.0,
1676067225.0743136,6.015,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.048,58.0,46.0,46.0,41.0,
1676067225.2746975,6.015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,41.0,
1676067225.475118,6.015,0.095,0.0,0.0,0.0,1.0,0.0,0.048,0.0,58.0,46.0,46.0,41.0,
1676067225.675491,6.015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048,58.0,46.0,46.0,42.0,
1676067225.8758645,6.015,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067226.076283,5.928,0.053,0.0,0.0,0.048,1.0,0.0,0.0,0.048,58.0,46.0,46.0,42.0,
1676067226.2767348,5.928,0.048,0.0,0.0,0.0,1.0,0.22699999999999998,0.0,0.0,59.0,46.0,46.0,42.0,
1676067226.4771674,5.928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067226.677546,5.928,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067226.877953,5.928,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067227.0783827,5.897,0.1,0.0,0.0,0.048,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067227.2787604,5.897,0.05,0.0,0.0,0.0,1.0,0.0,0.048,0.0,58.0,46.0,46.0,42.0,
1676067227.4791973,5.897,0.0,0.0,0.0,0.0,1.0,0.0,0.091,0.05,58.0,46.0,46.0,42.0,
1676067227.6796362,5.897,0.095,0.0,0.0,0.0,1.0,0.158,0.0,0.0,59.0,47.0,46.0,42.0,
1676067227.88004,5.939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,59.0,46.0,46.0,42.0,
1676067228.080466,5.939,0.05,0.0,0.0,0.0,1.0,0.048,0.0,0.0,59.0,46.0,46.0,42.0,
1676067228.2808743,5.939,0.05,0.0,0.0,0.0,1.0,0.05,0.05,0.0,59.0,46.0,46.0,42.0,
1676067228.4813027,5.939,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067228.6816812,5.939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067228.8820348,5.939,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067229.0824473,5.939,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067229.2829032,5.901,0.05,0.0,0.0,0.0,1.0,0.15,0.0,0.05,59.0,46.0,46.0,42.0,
1676067229.4833248,5.901,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,58.0,46.0,46.0,42.0,
1676067229.6837018,5.901,0.05,0.0,0.0,0.0,1.0,0.048,0.0,0.0,59.0,46.0,46.0,42.0,
1676067229.884069,5.79,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067230.084499,5.79,0.05,0.0,0.0,0.0,1.0,0.091,0.05,0.05,59.0,46.0,46.0,42.0,
1676067230.2849202,5.79,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067230.485366,5.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067230.6857991,5.79,0.05,0.0,0.0,0.0,1.0,0.05,0.0,0.0,59.0,47.0,46.0,42.0,
1676067230.8862362,5.79,0.048,0.0,0.0,0.048,1.0,0.15,0.0,0.0,59.0,46.0,46.0,42.0,
1676067231.0866656,5.882,0.053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067231.2870529,5.882,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
